Ticker,n_fast,n_slow,Train_Return[%],Train_Sharpe,Train_MaxDD[%],Train_Trades,Test_Return[%],Test_Sharpe,Test_MaxDD[%],Test_Trades
COP,5,50,-86.42682412499309,-0.6912172483649448,-88.72987427019392,155,-64.2609120724735,-0.6082199759373488,-70.7175685693371,63
COP,5,100,-66.38576062818076,-0.369403958522171,-75.21462467433928,105,-41.825045358504184,-0.3310400571678004,-50.28323399897789,42
COP,5,150,-46.26243334607369,-0.2080401064294814,-65.65497090387878,87,-32.36512703679876,-0.23696057845923524,-46.84369002246418,34
COP,5,200,-39.115167729156106,-0.1720250868195466,-61.15768715979468,76,-15.075319884987657,-0.09636654862722081,-49.54354591088013,28
COP,10,20,-91.47917783130785,-0.8359927226142538,-92.01424556813419,232,-75.92766863087591,-0.8243696652363514,-78.90340354661951,103
COP,10,30,-92.33471594798948,-0.885372956184248,-93.4372352486072,155,-67.6424184609305,-0.6471884811220349,-70.80386508317645,71
COP,10,50,-86.73495047588908,-0.6905019716439724,-88.61036725680047,111,-22.58197208541732,-0.15181042379047363,-50.52688639005913,43
COP,10,100,-60.462764399401095,-0.3088095542931022,-71.68367167232562,75,-9.921451650703258,-0.06122488832503084,-47.43962364894859,33
COP,10,150,-43.460242156939536,-0.19136040907608318,-62.51716534471956,57,-17.955369120952163,-0.11203689436022353,-43.46420717711129,26
COP,10,200,-25.759694676825497,-0.09986682364592007,-59.40838768933685,59,11.41789125520374,0.060924670916063205,-41.579895423049976,20
COP,20,30,-58.06053411504457,-0.2803611444794802,-67.1308310717724,160,-23.073233147863547,-0.1550806939893233,-52.19457489886058,66
COP,20,50,-40.852866630021225,-0.16721359281514914,-67.38904524273211,93,17.545871200938855,0.09335268235172187,-49.140955041842936,39
COP,20,100,-33.3021961990938,-0.1306337382747979,-58.43028114845284,58,-2.3773346276220764,-0.013997550447610448,-41.85486373532855,27
COP,20,150,25.495415852004953,0.07252860703008869,-46.110294978417,49,24.24896360625544,0.12125390711123853,-35.006619932486316,17
COP,20,200,39.30753616727431,0.10859173593951844,-34.47349533553604,42,29.423068932735223,0.14437048887524193,-39.67667035960356,14
COP,30,50,-16.535357258295388,-0.05713853637508347,-55.12816045588453,95,1.0828746546666297,0.006050994495728127,-41.43258888411558,38
COP,30,100,-28.663100502350737,-0.10818642112777078,-64.95894323879905,52,-23.254699488956756,-0.15783943600375916,-52.78642993925069,24
COP,30,150,79.12788333126548,0.1865791408535965,-41.60550881970476,43,12.167889154739642,0.0657333864296224,-40.57073937449343,14
COP,30,200,197.06177924524758,0.35201126194208454,-29.09352963905789,31,26.955092426693845,0.13419447708222812,-40.25093579322605,12
COP,50,100,17.85837078088751,0.05199476882103203,-41.61470536170499,51,-15.427690274557934,-0.09891011162472181,-40.078779449916645,21
COP,50,150,112.00607530074129,0.24652618629541104,-31.247068172865333,31,92.28266888867336,0.36828822210088885,-32.9269650694526,13
COP,50,200,138.2607043084173,0.28383963667341866,-28.25814875607874,23,86.68430590101012,0.34768016695731974,-33.90250191898101,11
COP,100,150,104.99561779817952,0.24574537614012346,-40.03900723933851,34,55.34371302009746,0.26519890858255085,-40.99520448789872,14
COP,100,200,156.4451520709677,0.31273634321685284,-30.684272997752128,26,30.77245501983583,0.15935447328394012,-42.52302090784037,10
COP,150,200,213.0574907320919,0.3819145625757103,-29.389214193180614,28,-5.225435413159557,-0.028329588027359565,-59.618266791130736,16
CRM,5,10,-35.825175531504094,-0.11673924222995372,-72.8831477043429,356,-66.18089151621453,-0.8662350444057088,-68.6925021635865,150
CRM,5,20,-74.15011409495888,-0.3803261865337331,-80.31966248704627,198,-77.31527098327265,-1.2216412669351973,-78.50856921755107,83
CRM,5,30,-44.21661142501649,-0.16244882659189944,-68.04667950681036,158,-77.62351097572471,-1.2147579092701606,-77.84313178612156,65
CRM,5,50,-23.783556707044937,-0.08073634707445226,-53.69769587485547,115,-71.38161538968303,-0.989936392352897,-75.29955974024043,45
CRM,5,100,-23.690984909489345,-0.07637066934283161,-68.13513696840829,88,-36.39315709270041,-0.32757919314572986,-63.72351352989698,39
CRM,5,150,-7.091087210818896,-0.020690453598853183,-54.596933153130436,68,-20.83409409505948,-0.17398520064885847,-58.775480374942916,26
CRM,5,200,64.92159317657752,0.13493773967175135,-44.90950464554528,56,13.866159783074345,0.0949717072356933,-49.047786039600105,17
CRM,10,20,-82.92584762508508,-0.5187551294802973,-88.81821037732784,194,-82.29629292361392,-1.3458761466437892,-85.81915688261871,75
CRM,10,30,-75.33921764566077,-0.4076291220652716,-82.11227607760434,131,-70.42787009947206,-0.979453876026899,-76.46699592844273,55
CRM,10,50,-23.52219489620511,-0.07743399374066146,-59.38580256984538,89,-59.32612810906564,-0.6196854214093105,-65.90930816465882,36
CRM,10,100,14.814924656313524,0.03685866211760992,-54.530552812199076,57,-2.863134153083083,-0.01979682226681552,-48.85876978343228,31
CRM,10,150,115.90638707822944,0.19977394923400374,-46.81814515449207,48,14.719524474713197,0.09912586136541315,-47.02858281594045,19
CRM,10,200,214.99694232026215,0.2900194602046242,-42.10984568274794,47,31.70779738819161,0.20084059792827816,-45.86210729831488,9
CRM,20,30,-14.997509904445778,-0.04486235371904583,-53.37741040766516,129,-35.2440811428343,-0.2829449119944763,-54.066127207990974,56
CRM,20,50,74.33498704062156,0.1448940333476196,-51.08142055813823,83,-26.556652062685497,-0.1992797108765057,-52.49476843155803,33
CRM,20,100,99.33622532017517,0.17207669989233973,-58.98309641186754,46,34.70694372695798,0.19607969681016232,-43.54698028361702,20
CRM,20,150,355.90620090060105,0.37484067791150716,-42.79623783761437,34,54.32395205359124,0.312843263101732,-36.23502834466715,12
CRM,20,200,272.8754427651539,0.3316841994784781,-42.49080411381087,31,87.74036150369167,0.44423980134182756,-34.25677390579753,8
CRM,30,50,390.5421743527568,0.3857207042168075,-55.55662116030686,82,-2.2960408923224533,-0.015010529864625644,-58.327378861501344,34
CRM,30,100,280.8279176972552,0.32282336405149453,-46.83474994815315,40,18.682963589433,0.11215852358422297,-59.46503672601162,13
CRM,30,150,474.9004107996618,0.4259247692452071,-37.97525250096773,30,97.7641332531489,0.46768025935813146,-29.52865210280329,10
CRM,30,200,578.7647552828286,0.4707035219563571,-32.94790693981425,28,92.64185462197794,0.46450522871455713,-32.148251240036664,6
CRM,50,100,456.2390459797454,0.41361725471233785,-50.50730730576349,38,124.6002895341511,0.5211654972817841,-38.07485885479224,16
CRM,50,150,902.5312008041751,0.5483291394708969,-31.607447773842033,29,82.95817799471553,0.42381783629362224,-28.032967223053127,7
CRM,50,200,355.4304422871863,0.3805641884663106,-34.656593852473435,22,58.55112899457736,0.3261119214717996,-40.7129882831055,6
CRM,100,150,379.2080494520789,0.3975041377825614,-36.54899636867624,30,37.93833336674231,0.23208718734012848,-47.57197846281477,7
CRM,100,200,254.71596298168757,0.32295205211848393,-33.120501265428345,18,38.56170109499857,0.23444951709737716,-49.08146773693345,6
CRM,150,200,254.74575819691796,0.31204008878662204,-34.82947716044369,19,50.39853967297555,0.29268200531485233,-48.011717337417416,7
CSCO,5,10,-98.19103588403163,-1.131886698668548,-98.36942383904929,415,-72.12872640280953,-1.047174693174516,-78.49545681176818,180
CSCO,5,20,-97.94792342507263,-1.137852794812244,-98.03336947254522,258,-63.3149832798282,-0.8324898924538705,-68.56058759424998,112
CSCO,5,30,-95.63405007267413,-0.8715837666137902,-96.17986651280826,196,-49.10599831420357,-0.5629686993211382,-59.48239741751642,82
CSCO,5,50,-86.64059048383213,-0.5480871480293843,-90.07490059895525,144,-46.93211546237138,-0.5437157037914635,-56.89779028797187,65
CSCO,5,100,-74.40539472032509,-0.3825336480607329,-80.49514134480611,105,-21.24017818547148,-0.2037494967430994,-38.55860588027762,47
CSCO,5,150,-81.45619800056757,-0.48859212865031787,-86.00619397230714,75,-3.904405300560466,-0.034465364889917464,-31.03348838060114,35
CSCO,5,200,-73.13314858763158,-0.3953999290247515,-79.10742391587348,74,-1.523406427509017,-0.013088425787861,-34.75905230957398,27
CSCO,10,20,-97.85919267755943,-1.0471516292557392,-98.13298032270555,221,-49.406277444610296,-0.582571503994342,-57.18864289307992,103
CSCO,10,30,-93.2177358623577,-0.6789512535515765,-95.10881147298844,156,-44.95521287669635,-0.5198878353463272,-55.47146315615501,71
CSCO,10,50,-87.91107385904424,-0.5335684730269069,-91.4848208609137,112,-32.85278110231453,-0.33172766508548296,-49.62508250050076,48
CSCO,10,100,-64.7041212986247,-0.28988227803099054,-74.31797405792317,82,-4.167665487478626,-0.03656742939432049,-36.14884951185092,31
CSCO,10,150,-70.18762996817414,-0.34330345690390085,-79.38905614745605,63,32.858364167428405,0.2312481632576961,-22.376620764968415,27
CSCO,10,200,-57.28987027249617,-0.26068609751431704,-66.16851170249805,52,56.769108917842544,0.3643465501159495,-24.407883573629384,18
CSCO,20,30,-78.76219803667497,-0.3751443932353513,-84.64023203162189,158,-19.21605030044263,-0.18280376743765928,-39.690454413840534,75
CSCO,20,50,-61.88641664857493,-0.2387671647584559,-75.3377777768392,90,1.9307283170192386,0.016136341098247943,-35.88858717462007,41
CSCO,20,100,7.506623528832806,0.019466980770824285,-53.39929832827674,60,47.202530592340466,0.32399514675040025,-25.746292306123852,23
CSCO,20,150,-34.72313715508377,-0.1183280719132936,-64.21937000648839,42,50.862256492074486,0.32756646415977925,-22.614723151585903,18
CSCO,20,200,-28.68899811941894,-0.1022386472083629,-55.937169778725796,41,59.86111764544552,0.37781052563775375,-22.433653973830037,15
CSCO,30,50,-20.723600809677418,-0.0610605200669812,-50.19699866282337,95,9.907441789291115,0.08144020423906534,-37.018082606726,40
CSCO,30,100,34.624806371551166,0.08003918384800168,-54.475224084980255,47,42.786769988451,0.29856863957997054,-22.595702119917107,21
CSCO,30,150,-26.95172125331173,-0.08801944638579663,-53.52167214605854,34,89.53081871242296,0.5005578410965028,-22.706750010658983,14
CSCO,30,200,-32.83142948327819,-0.12072509352610837,-58.523718798294624,33,60.17815985491332,0.37354937511576536,-21.919144038296757,13
CSCO,50,100,0.6845698556436582,0.0017772967868374119,-55.575445459890126,44,40.6250602296792,0.27110045968525537,-24.162466210799273,20
CSCO,50,150,4.523631041549779,0.011561051825557877,-47.40181620980122,31,72.3000652502048,0.4212871257174091,-22.386782987853206,13
CSCO,50,200,-7.1585031994273605,-0.021829802021269242,-50.76912251878532,30,93.6144591452631,0.5091990573267878,-21.208502113888407,11
CSCO,100,150,-42.82984525438405,-0.16074391397099366,-62.77813041484741,30,105.24295093262306,0.5715454570751097,-20.278495931353547,10
CSCO,100,200,41.95439717513513,0.10614131036220514,-44.73145686426282,24,79.81093553325441,0.4577516019769736,-22.9686928741056,10
CSCO,150,200,33.91032612501369,0.08829125339676588,-52.154300040141564,25,62.402241552333614,0.39606517624646237,-32.243110177779286,14
CVX,5,10,-81.84502900268541,-0.6424212110526918,-85.10739400628121,433,-75.41689511055952,-1.0508026153620438,-77.20924912758768,191
CVX,5,20,-85.39591381679391,-0.7575466397918952,-87.86312587143952,265,-75.03174710569436,-0.9949839256011481,-76.6704471192319,112
CVX,5,30,-79.30266193879406,-0.6084421949054585,-82.73597391924422,200,-61.2331991710211,-0.6975448227150202,-64.68884323473846,86
CVX,5,50,-60.510070078246756,-0.351613634755854,-68.78415745580014,147,-51.966840998850515,-0.5349348918953541,-55.59482477803371,60
CVX,5,100,-42.04896208561893,-0.21502985169206235,-52.488521173357626,104,-38.72742804426866,-0.3806837647948113,-43.94606139096358,44
CVX,5,150,-13.801247551952311,-0.06031699615488184,-44.90979379784363,83,-30.413374979238444,-0.2800954505790909,-35.306881714547785,32
CVX,5,200,9.199835568033377,0.03660863284839083,-40.35103951746504,76,-30.61005681356102,-0.28811079809706625,-41.282693111515,22
CVX,10,20,-68.20245260920365,-0.4511960533107013,-72.97578888514859,236,-68.52009610886779,-0.8050032791462489,-71.2375994066439,96
CVX,10,30,-58.653965327133164,-0.3466950669305376,-65.56470374369079,154,-53.10871773244751,-0.5353261323586527,-56.443083464363156,68
CVX,10,50,-38.39097298781174,-0.18108185150813927,-57.39506625000366,114,-56.536863808636895,-0.6092601126240187,-59.610509256474245,46
CVX,10,100,-17.06718959356025,-0.07238340728474295,-45.55134552600414,77,-37.46194670663465,-0.3567374058234614,-45.908763394304806,28
CVX,10,150,18.045065865465006,0.06418571826385501,-39.174209291796714,62,-27.64226160669801,-0.24097901702451527,-40.225991452641296,21
CVX,10,200,36.45965297635379,0.12604266881999374,-37.216071947013276,60,-28.65702105133654,-0.25736264802385506,-44.54159320572535,19
CVX,20,30,-31.259408989614084,-0.1410436071530762,-48.00365863623668,150,-52.92603357028591,-0.5486394902412395,-55.62055414367504,64
CVX,20,50,-5.367180143204204,-0.020051864265842517,-43.87109552126053,91,-23.988587727642134,-0.20357970235361664,-35.43072261406072,36
CVX,20,100,28.376868052272293,0.09426710160781905,-34.49069059217581,59,-32.51523060253289,-0.29482289142149887,-41.62108454756386,26
CVX,20,150,78.63610538863097,0.22448884730718113,-28.87046821042041,48,-14.965177076754879,-0.12107738747864341,-39.31781785316063,18
CVX,20,200,85.41215851230267,0.2496026891170643,-28.382492862358056,43,-26.647538778858156,-0.23733655155935723,-46.96240381069603,15
CVX,30,50,16.498413568000398,0.05548532427555351,-33.36075881713138,98,-35.633105279803424,-0.33676419786812545,-40.56064393489396,36
CVX,30,100,50.64429441193974,0.1558879304150222,-27.485634407258107,53,-36.278680206434466,-0.34078915799969645,-44.88773345369037,20
CVX,30,150,162.6544430853621,0.3735052951484112,-25.15959908676112,45,-18.933609003408446,-0.1586712184648494,-36.81668794217335,16
CVX,30,200,106.24617816502212,0.2908740518386825,-28.50690358059075,36,15.233345149038904,0.1061926290821393,-24.871364911669858,14
CVX,50,100,157.77072536379973,0.3644425176744905,-34.487667988246265,49,-0.040892947855809325,-0.00030342750234899134,-30.5661666164322,19
CVX,50,150,290.85056234551183,0.5415241062999808,-23.90216278871482,29,23.489010024052405,0.15933998767145394,-30.814355690119143,14
CVX,50,200,176.5751535151839,0.40810313396738473,-31.474578831849787,25,11.10298579201959,0.07875145500319881,-26.54735572704048,10
CVX,100,150,175.54224685152997,0.4003736258567128,-29.213051908057007,32,29.281603519957773,0.1880318820056632,-32.89823004050435,14
CVX,100,200,176.38087171316036,0.4336641632753516,-25.719171738013703,22,3.083358056597008,0.02254547113977492,-36.50916609892093,9
CVX,150,200,151.41362610319993,0.3803433030890001,-32.08055915198783,22,43.88019341053885,0.30516176269447753,-21.31019258844192,10
DIS,5,10,-89.8722194828922,-0.728061356734461,-90.44599538634155,420,-75.32964211558836,-1.0869577112566564,-81.75332351678964,183
DIS,5,20,-94.50875909631922,-0.9685256944240811,-94.71070544608297,284,-83.60233233921547,-1.4777546030520543,-85.29279475058907,106
DIS,5,30,-83.1639539038385,-0.5681497770795249,-85.19215942113337,214,-77.75754080314165,-1.2329299863336973,-79.33346847710108,90
DIS,5,50,-77.222505900248,-0.48578291084251907,-80.93751179539363,155,-73.73864929329147,-1.0990939120994996,-75.7484632600014,62
DIS,5,100,-66.13235667446362,-0.37072044497597567,-74.76707385482018,111,-47.445100284707515,-0.5061009262363744,-56.362127020434116,37
DIS,5,150,-41.61542550803563,-0.18591937774318407,-65.69921064975817,85,-35.903122963701655,-0.34175724093051846,-55.07920883233473,28
DIS,5,200,-6.444753717924759,-0.02427827137408678,-48.84886418350729,69,-20.036699650198646,-0.1675285500343997,-49.49744373628137,22
DIS,10,20,-86.98318168708306,-0.6425981503281031,-90.37309097860192,244,-82.63617225936989,-1.4049996973143348,-84.21684002921745,95
DIS,10,30,-73.1608843874004,-0.4040878168349854,-81.0762231204843,176,-75.5867712673467,-1.1718562673397968,-77.79220533740468,69
DIS,10,50,-62.48719425494899,-0.30995645107018377,-75.50455895086947,114,-60.13808938013822,-0.7074102887358404,-64.82442034618133,44
DIS,10,100,-40.373569840244436,-0.16978916393667914,-66.39478792352969,79,-30.08849270283818,-0.2688387344299825,-49.15018740298228,29
DIS,10,150,-30.592077413660302,-0.1250395309300151,-57.00500521010352,62,-26.448157901860974,-0.22181022745617768,-54.49572166753989,22
DIS,10,200,-28.8600094934794,-0.11174896773001579,-56.24678221315946,43,-11.407722619792366,-0.08592877637051774,-48.09894875669859,18
DIS,20,30,-55.97626925144815,-0.2502962182429917,-76.13455679888064,177,-60.916096587607804,-0.7170869546551204,-68.01102858033832,69
DIS,20,50,-23.20818506400844,-0.08630638195079617,-63.93311585187988,91,-54.59393768252882,-0.5937629749633169,-64.51209907482898,39
DIS,20,100,19.725272362422203,0.05705817822023433,-54.68693730623574,60,-14.784175217843694,-0.11731870056112198,-46.900390367361396,22
DIS,20,150,-8.033482379419073,-0.02860617381548637,-51.52449299846486,42,-9.059590854712004,-0.06661460123642081,-47.611452740085504,18
DIS,20,200,6.3914551129395845,0.020155563907671932,-54.14945011571224,35,-1.7092367180471228,-0.012233429454470939,-50.144020924327194,12
DIS,30,50,10.674332592895189,0.03471317659873405,-52.51362293562396,90,-12.625154875308562,-0.0954794690855503,-43.385351994066234,40
DIS,30,100,54.28797315346648,0.1405126987017377,-40.34822674968708,58,7.37413159562715,0.04981499024268264,-40.335377003755866,21
DIS,30,150,105.9081199068842,0.23323125671764772,-32.940287069471374,36,9.53345859225934,0.06238308507259579,-39.081712134671335,13
DIS,30,200,65.2491000916887,0.17085612629290625,-40.82264471046309,27,11.646726587257435,0.07650146574395388,-46.59126186013198,11
DIS,50,100,21.430349181971177,0.061346997809407354,-41.0033292342064,47,-4.959006993020794,-0.03554302275991799,-46.95490124324784,16
DIS,50,150,23.23028149933292,0.06654093794305986,-42.427811149593744,31,31.552211624739645,0.18759812403667525,-37.33877320036174,11
DIS,50,200,81.06629417650257,0.19934984253608304,-36.381053594863765,22,19.690235805004956,0.12507530928495672,-50.12992485266277,11
DIS,100,150,85.2381140304602,0.19285455526330747,-43.679431221271415,28,-13.104507880155381,-0.1081053028288665,-52.72019671556458,13
DIS,100,200,34.52703146069145,0.09334318449237963,-51.539779141229424,22,10.78584828389001,0.07437789792052639,-50.16848211666236,11
DIS,150,200,49.752682599525016,0.12006981435969291,-46.885043948695085,30,-15.729576067445942,-0.11926180785418648,-48.64267482695281,8
DUK,5,10,-72.10739830697027,-0.4694343139899318,-79.1560337279537,441,-37.98485578403108,-0.5157898249201787,-45.42585317666947,186
DUK,5,20,-78.99675435727373,-0.5688424373791275,-82.29038503350054,259,-40.95374791622644,-0.5536692061253399,-43.41843378461322,111
DUK,5,30,-65.61259326680296,-0.4051470093500233,-72.14120375757597,199,-24.79320422183015,-0.283676399293541,-29.209747193007473,82
DUK,5,50,-61.08180887268582,-0.3677554495364852,-66.51893462574594,147,-16.440024484659045,-0.18260992906394236,-34.47307181653634,59
DUK,5,100,-45.69074072189377,-0.24855837211870235,-56.27279928033545,117,-0.14424834942790768,-0.0015127826817211995,-25.524922885504296,34
DUK,5,150,-31.130113653969595,-0.1585936790264138,-49.04430570610659,82,-8.86343543332092,-0.0990959260188288,-29.55944575077195,27
DUK,5,200,-27.942210306783238,-0.13760823426732313,-51.588864675316,74,-6.398754196021855,-0.07140671042251616,-26.61008957283679,27
DUK,10,20,-83.98624802801511,-0.6899578299663173,-85.76905887546478,229,-52.006259527120335,-0.7226021921372822,-54.57325340981774,104
DUK,10,30,-81.22601060583564,-0.6404378254218784,-83.26841053117316,153,-32.77576259343813,-0.38372773885335604,-40.86914271869745,72
DUK,10,50,-58.35394178007759,-0.33455545856907104,-65.23700167653111,116,-22.702114717141757,-0.263405489120912,-29.976305892330714,43
DUK,10,100,-25.39039257864487,-0.11915282039984328,-52.97053179559612,83,-3.1972874866974412,-0.033449821507867204,-26.260375848713835,29
DUK,10,150,-32.55013129590543,-0.151080469608998,-58.070770162423415,67,-0.5625829267525296,-0.005865422282309112,-29.273628829914365,23
DUK,10,200,-35.015945340833504,-0.16514862055478607,-59.03643158701968,59,-9.005032726198351,-0.10021234771463956,-29.26465874017853,20
DUK,20,30,-17.40273367919972,-0.0726419306842752,-62.958285976054896,153,-9.570910542602705,-0.10240874019277589,-27.04758212529922,65
DUK,20,50,-17.966791848614864,-0.07990917191428956,-48.18289237807956,87,-2.518477391642973,-0.027422345926774134,-23.500315983799634,33
DUK,20,100,22.702970990238043,0.07938979323148798,-51.19184536719611,63,20.422194098081036,0.21162937199294712,-14.570743276306198,22
DUK,20,150,19.263580013543233,0.06533224251960043,-53.25667853581228,42,27.15741961854434,0.27100089513477993,-21.3661706463127,19
DUK,20,200,54.16321013909666,0.15972992145116693,-48.408461157951066,43,-9.758229644957247,-0.11900672904495967,-28.278504255647054,17
DUK,30,50,21.902451912354916,0.0760714528015214,-44.86862501362272,100,18.419275792962182,0.17427872732301258,-23.301221864009957,32
DUK,30,100,65.97812565808665,0.18120880457410482,-48.049555267629664,52,17.166942366070327,0.17618386009757864,-17.758531365802465,19
DUK,30,150,52.05308226225217,0.15352179627512896,-43.030060225412925,37,19.08768408509932,0.18774362143768322,-22.872900271126728,19
DUK,30,200,63.487645700372944,0.17920275571773372,-46.11463669815413,36,11.235524643698282,0.1170943656780245,-21.396898504795647,12
DUK,50,100,109.67994921261746,0.25962706462914675,-52.96614154440673,51,22.743942046011306,0.19189799754547007,-25.223429504386765,20
DUK,50,150,32.72445037100821,0.10466461064380343,-40.78511648688023,33,-24.352959457067936,-0.26788341434034874,-42.16141785643123,14
DUK,50,200,111.86840516911349,0.2755849639423159,-27.901717116062063,26,-1.0719558795323245,-0.009498670889344958,-37.32811038732963,9
DUK,100,150,16.702683991222184,0.05436378983451241,-43.32810101363642,36,37.232271227245725,0.24343645037970002,-37.197191318131075,15
DUK,100,200,43.749224188807496,0.1309520332931404,-48.10680886714023,22,37.59573667745637,0.2460877733254176,-37.33540246784101,8
DUK,150,200,6.358648774832691,0.022461032442756115,-60.66641407744348,27,34.99949917544716,0.22960086265714308,-37.49684268343118,15
GOOGL,5,10,-73.51806807088866,-0.5336773137954252,-78.23114930968632,337,-61.752315336249566,-0.8444323066671325,-65.63757961358365,154
GOOGL,5,20,-81.40324574459305,-0.6818342477227447,-86.11129844993432,217,-63.576124859155506,-0.9441454983117333,-66.38345107466127,88
GOOGL,5,30,-77.68513407811936,-0.6010482265202176,-83.33563375540909,167,-57.126068083718515,-0.7792631258542347,-61.67043423167466,68
GOOGL,5,50,-76.3109039047298,-0.6048753861263392,-83.15229384146431,117,-49.0905898745962,-0.6034659266532718,-62.2574114811403,50
GOOGL,5,100,-10.994225748312365,-0.045234441098317195,-47.50670999821921,74,-10.336437525848705,-0.09826072105318089,-43.31004139241568,32
GOOGL,5,150,-26.74188696136178,-0.12675679649004903,-51.67417492298746,51,-25.003107451941485,-0.2682885219540271,-43.46754602917261,34
GOOGL,5,200,2.2999208394361994,0.00887359185743917,-49.67649632453366,49,3.8847033650979212,0.034422017227997016,-38.263209774566675,29
GOOGL,10,20,-87.0295569892873,-0.8276683426892117,-90.8417788316902,183,-49.51139901667333,-0.6162583915292386,-58.29919860709724,80
GOOGL,10,30,-71.28276773597491,-0.49692472872218507,-80.84477926553308,132,-40.31195518043623,-0.4686436211420027,-46.27645365868257,53
GOOGL,10,50,-60.26885844041182,-0.37440428062910086,-74.76715663319047,88,-21.809345574723395,-0.21005821364807162,-44.74062350333817,43
GOOGL,10,100,7.661106508518532,0.02801827868843169,-45.63564756603375,49,19.278909223956106,0.15085303656443794,-27.908567479792524,25
GOOGL,10,150,47.9493534032307,0.14507652848547262,-44.42684903046861,38,30.88817904696156,0.24482108742276054,-22.901674887905255,22
GOOGL,10,200,22.64776435736634,0.07777235975921933,-46.031600528614014,37,53.31011979520066,0.36707570074121787,-19.811698790096386,19
GOOGL,20,30,18.389249142437947,0.06385798708733859,-52.066116627712276,126,-3.7108753658459506,-0.032948012584524546,-35.32973971949993,51
GOOGL,20,50,44.62891979809865,0.14268686021042232,-51.509843537893715,72,43.006406421416195,0.3030443659151068,-34.818673249255994,34
GOOGL,20,100,65.92079195494684,0.18664940543271322,-43.723672505735266,38,71.14979952448249,0.4267035816082126,-31.93841045544842,22
GOOGL,20,150,63.65760608199533,0.18203360665501514,-41.727880231404804,32,90.67219674166336,0.5429937430257075,-25.05254272566161,17
GOOGL,20,200,198.95826927003398,0.3993295176700551,-42.22137755169716,28,66.35145288166164,0.42800923257019646,-27.71063294994186,9
GOOGL,30,50,0.2366201510240353,0.0009649887943835994,-52.35283010295192,76,93.1406182807978,0.51297888477864,-20.920892268722557,38
GOOGL,30,100,24.12997698141176,0.07803014644222388,-48.58677309833382,38,92.78193924592007,0.5108588122318691,-25.468210877532226,16
GOOGL,30,150,46.607358861565515,0.14315633976924522,-43.2390723986099,28,81.39138346616157,0.5161092526132649,-30.293505333291748,12
GOOGL,30,200,112.96208784935126,0.2815298079876635,-43.277918687415486,26,70.56937970912979,0.4564213544560726,-28.96046224131632,9
GOOGL,50,100,49.19880065299516,0.14089915424891108,-61.45143559981937,33,16.351467122825618,0.13145663551783227,-39.29604035714949,16
GOOGL,50,150,82.6542258415814,0.21869221398147276,-42.78703108810772,26,60.236604128743345,0.403907131167547,-31.434133497274473,11
GOOGL,50,200,61.46493817562767,0.18503006854354073,-50.768438306989886,22,63.002949774717024,0.4277152987275764,-25.106745569850688,8
GOOGL,100,150,86.2184476037555,0.24322316092328192,-47.1004692561332,24,74.30513032068072,0.4985071415287482,-23.584264140968546,12
GOOGL,100,200,96.99640514680505,0.26540310018115676,-44.83964612404569,17,70.81511531697754,0.4917295506467377,-26.924592682994806,5
GOOGL,150,200,99.64001333198856,0.2671038551525632,-46.01630507559696,20,111.09707599070258,0.6288044267105816,-21.98866184978471,10
GS,5,10,-93.68078661014427,-0.7798410359269309,-94.48188304656375,427,-54.6358789400885,-0.6095161932167209,-62.35136065255056,178
GS,5,20,-95.8699617108745,-0.9285621563010845,-96.5308499037503,269,-67.08027728112603,-0.9056286225099417,-70.54248263988198,105
GS,5,30,-94.1177430570337,-0.832103017886015,-94.83054410582247,210,-56.2221984554902,-0.6823841395575373,-64.88619666477231,76
GS,5,50,-82.28855925346478,-0.5100501522885934,-85.1487347043369,157,-55.90898220314564,-0.6782854335829723,-59.297482424906875,61
GS,5,100,-67.96716729229763,-0.3346459067956751,-77.5602314304925,103,-30.327351632412874,-0.27085519723341583,-48.81210439269603,44
GS,5,150,-16.991386075153223,-0.055619304738393334,-51.415377728093084,70,-8.608560499973901,-0.06852078040649517,-31.32208049158486,33
GS,5,200,-6.251309796880432,-0.019308747366919166,-55.02716023742842,59,-2.315095875710449,-0.017873000636441927,-25.680039667826705,27
GS,10,20,-86.63536230212023,-0.5823098842375996,-87.74363006720097,238,-61.130281828968855,-0.7424160718939423,-65.86864175975154,91
GS,10,30,-87.63816985095897,-0.5828424738519357,-90.19553559736826,166,-36.68415903346226,-0.3515274917048459,-51.23026426525931,64
GS,10,50,-79.44859026436006,-0.44820260472980916,-85.23503764578928,109,-49.21801975015904,-0.5494103501186203,-59.710012254323864,49
GS,10,100,-60.82923644657255,-0.2682700002527219,-70.998543875143,74,-12.808423490029963,-0.10046421741651275,-42.27654814630808,35
GS,10,150,-21.551038213050013,-0.06948976564570034,-49.030482743004455,62,9.13375502085626,0.06340495013207778,-34.158425003839646,27
GS,10,200,3.8159663960906074,0.010326932213576575,-56.217975840061804,45,0.557973939726362,0.0040089303027914126,-35.240843819913984,20
GS,20,30,-86.42759520108677,-0.5416679805724931,-89.62014178024155,169,-48.84671475902857,-0.5297551784109069,-58.859169598325835,64
GS,20,50,-52.51153729905024,-0.18981258823544767,-70.74735435190391,90,-25.00943618144074,-0.22192490460874345,-45.258812955890114,43
GS,20,100,41.196492097181014,0.08930613769691151,-56.62534063982514,57,1.9780955062304928,0.01404137291884915,-40.60110383605803,26
